## [iView]
## Converted from:	C:\Users\iView X\Desktop\Results\soc_ref_cat\050118_02-[dc70bf77-dc23-428f-93d9-22341c07fa55]\050118_02-eye_data.idf
## Date:	01.05.2018 10:00:01
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	30
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	15883                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	050118_02                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1920	1080
## Calibration Point 0:	Position(907;540)
## Calibration Point 1:	Position(696;382)
## Calibration Point 2:	Position(1299;438)
## Calibration Point 3:	Position(1245;785)
## Calibration Point 4:	Position(614;771)
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1044601-1524//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
3317662846	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
3317696239	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
3317729508	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
3317762799	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
3317796164	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
3317829502	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
3317862825	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
3317896197	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
3317929394	SMP	1	1348.20	882.02	1157.61	878.60	13.68	13.68	3.17	13.04	13.04	3.20	1348.44	886.55	1353.67	886.73	1159.57	883.39	1164.31	883.28	1301.09	545.93	1260.07	513.68	0	1	1	2	-1	-1	-1.97	-33.14	821.80	48.40	-33.01	840.64	0.15	0.28	-0.95	0.18	0.29	-0.94	0	 -1	
3317962674	SMP	1	1356.58	873.60	1165.29	871.73	13.08	13.08	3.17	12.83	12.83	3.21	1355.11	880.23	1360.44	880.06	1165.94	878.01	1170.65	878.05	1169.11	487.40	1168.85	446.16	0	1	1	2	-1	-1	-3.67	-31.06	811.88	46.74	-31.63	841.35	0.07	0.38	-0.92	0.11	0.38	-0.92	0	 -1	
3317996002	SMP	1	1361.43	868.91	1168.81	868.15	12.97	12.97	3.18	12.77	12.77	3.21	1359.92	875.85	1364.91	875.69	1169.36	874.65	1174.15	874.54	1146.71	456.75	1155.73	431.12	0	1	1	2	-1	-1	-4.94	-30.38	823.98	45.74	-30.65	839.83	0.06	0.40	-0.92	0.11	0.38	-0.92	0	 -1	
3318029326	SMP	1	1365.18	865.20	1172.00	864.79	13.07	13.07	3.19	12.49	12.49	3.20	1363.66	871.54	1368.57	871.48	1172.48	871.19	1177.27	871.21	1139.86	466.67	1147.36	427.78	0	1	1	2	-1	-1	-5.93	-29.39	827.40	44.90	-29.74	839.65	0.06	0.37	-0.93	0.11	0.38	-0.92	0	 -1	
3318062657	SMP	1	1366.80	863.08	1173.40	863.03	12.89	12.89	3.19	12.70	12.70	3.20	1365.47	869.43	1370.34	869.44	1174.03	869.25	1178.85	869.38	1143.85	462.53	1149.75	427.16	0	1	1	2	-1	-1	-6.41	-28.88	828.25	44.46	-29.23	839.25	0.07	0.37	-0.93	0.12	0.37	-0.92	0	 -1	
3318096040	SMP	1	1368.18	861.82	1174.81	862.09	12.85	12.85	3.19	12.65	12.65	3.20	1366.64	868.27	1371.59	868.24	1175.39	868.28	1180.09	868.42	1137.26	462.22	1146.14	426.26	0	1	1	2	-1	-1	-6.70	-28.47	825.35	44.25	-29.06	841.80	0.06	0.37	-0.93	0.11	0.37	-0.92	0	 -1	
3318129319	SMP	1	1369.33	860.96	0.00	0.00	12.68	12.68	3.18	0.00	0.00	0.00	1367.61	867.32	1372.52	867.25	0.00	0.00	0.00	0.00	1129.76	465.00	0.00	0.00	0	1	0	1	-1	-1	-6.96	-28.24	826.26	0.00	0.00	0.00	0.05	0.37	-0.93	0.00	0.00	0.00	0	 -1	
3318162648	SMP	1	1373.30	859.44	0.00	0.00	12.62	12.62	3.18	0.00	0.00	0.00	1370.10	866.40	1374.90	866.18	0.00	0.00	0.00	0.00	941.80	465.21	0.00	0.00	0	1	0	1	-1	-1	-7.63	-28.10	829.85	0.00	0.00	0.00	-0.03	0.40	-0.92	0.00	0.00	0.00	0	 -1	
3318195990	SMP	1	1374.29	858.57	1181.50	859.50	12.14	12.14	3.15	12.28	12.28	3.19	1370.86	865.39	1375.60	865.28	1180.24	866.06	1184.81	866.07	939.40	467.53	916.66	430.82	0	1	1	2	-1	-1	-7.85	-27.96	833.04	43.23	-28.62	846.96	-0.05	0.39	-0.92	0.01	0.39	-0.92	0	 -1	
3318229318	SMP	1	1375.17	857.21	1182.24	858.63	12.12	12.12	3.13	12.09	12.09	3.16	1371.81	864.09	1376.47	864.09	1180.90	865.18	1185.70	865.14	935.28	465.29	939.43	434.40	0	1	1	2	-1	-1	-8.14	-27.79	837.83	42.77	-28.21	841.98	-0.05	0.40	-0.91	0.01	0.39	-0.92	0	 -1	
3318262644	SMP	1	1376.41	856.25	1183.29	858.05	11.80	11.80	3.10	11.92	11.92	3.14	1372.91	863.11	1377.79	863.08	1182.02	864.55	1186.60	864.61	932.12	467.20	947.77	433.97	0	1	1	2	-1	-1	-8.39	-27.30	830.96	42.75	-28.22	846.94	-0.05	0.40	-0.92	0.01	0.39	-0.92	0	 -1	
3318295981	SMP	1	1377.51	855.26	1184.41	857.24	11.97	11.97	3.08	11.66	11.66	3.11	1374.29	862.04	1379.13	862.07	1183.08	863.85	1187.59	863.89	938.70	464.27	943.94	432.34	0	1	1	2	-1	-1	-8.76	-27.06	831.91	42.68	-28.17	851.03	-0.03	0.39	-0.92	0.01	0.39	-0.92	0	 -1	
3318329369	SMP	1	1379.00	854.41	1185.55	856.26	11.83	11.83	3.06	11.58	11.58	3.08	1375.70	861.12	1380.42	861.15	1184.26	862.84	1188.97	862.90	936.21	465.37	945.97	431.87	0	1	1	2	-1	-1	-9.16	-26.94	835.71	42.09	-27.74	846.17	-0.04	0.39	-0.92	0.01	0.39	-0.92	0	 -1	
3318362636	SMP	1	1380.81	853.70	1187.08	855.29	11.72	11.72	3.03	11.82	11.82	3.07	1377.55	860.42	1382.35	860.30	1185.77	861.69	1190.35	861.78	937.73	468.75	944.78	430.33	0	1	1	2	-1	-1	-9.64	-26.68	834.00	41.85	-27.53	849.14	-0.04	0.39	-0.92	0.01	0.38	-0.92	0	 -1	
3318395959	SMP	1	1382.83	853.17	1188.86	853.91	11.85	11.85	3.02	11.82	11.82	3.06	1379.60	859.93	1384.32	859.90	1187.56	860.29	1192.26	860.32	937.94	469.12	945.39	433.26	0	1	1	2	-1	-1	-10.20	-26.63	836.30	41.26	-27.09	847.24	-0.04	0.39	-0.92	0.01	0.38	-0.93	0	 -1	
3318429294	SMP	1	1385.29	852.73	1191.00	852.99	11.64	11.64	3.01	11.56	11.56	3.04	1381.96	859.43	1386.62	859.31	1189.59	859.29	1194.33	859.28	936.19	470.89	944.22	437.48	0	1	1	2	-1	-1	-10.85	-26.57	838.97	40.69	-26.80	846.72	-0.04	0.39	-0.92	0.01	0.37	-0.93	0	 -1	
3318462618	SMP	1	1387.48	852.44	1193.15	851.84	11.49	11.49	2.99	11.65	11.65	3.02	1384.38	859.17	1389.15	859.15	1191.63	858.27	1196.37	858.26	939.61	471.16	941.88	440.36	0	1	1	2	-1	-1	-11.50	-26.49	838.24	40.10	-26.50	845.95	-0.03	0.39	-0.92	0.00	0.38	-0.93	0	 -1	
3318495950	SMP	1	1389.91	852.22	1195.37	850.98	11.53	11.53	2.97	11.52	11.52	3.01	1386.75	859.04	1391.43	859.07	1193.95	857.38	1198.47	857.33	939.24	469.79	940.25	442.71	0	1	1	2	-1	-1	-12.15	-26.54	840.45	39.71	-26.39	850.25	-0.03	0.40	-0.92	0.00	0.38	-0.93	0	 -1	
3318529280	SMP	1	1392.43	852.20	1197.64	850.37	11.37	11.37	2.95	11.43	11.43	2.99	1389.25	858.93	1393.92	858.92	1196.36	856.97	1201.07	856.96	938.77	469.37	941.44	443.22	0	1	1	2	-1	-1	-12.83	-26.54	841.70	38.91	-26.20	847.53	-0.03	0.39	-0.92	0.02	0.39	-0.92	0	 -1	
3318562609	SMP	1	1394.46	852.49	1199.55	850.33	11.28	11.28	2.94	11.48	11.48	2.98	1391.33	858.97	1395.85	859.00	1198.37	856.51	1203.05	856.43	939.99	469.37	943.16	445.97	0	1	1	2	-1	-1	-13.44	-26.70	846.13	38.40	-26.08	848.10	-0.03	0.38	-0.92	0.02	0.36	-0.93	0	 -1	
3318595943	SMP	1	1396.40	852.52	1201.37	849.99	11.40	11.40	2.93	11.48	11.48	2.97	1392.95	858.96	1397.62	858.99	1199.96	856.23	1204.50	856.21	937.93	471.57	940.64	447.27	0	1	1	2	-1	-1	-13.87	-26.65	844.74	38.13	-26.11	851.14	-0.05	0.38	-0.92	0.01	0.37	-0.93	0	 -1	
3318629275	SMP	1	1397.94	852.13	1202.95	849.47	11.50	11.50	2.93	11.59	11.59	2.97	1394.71	858.27	1399.44	858.30	1201.65	855.56	1206.29	855.60	940.25	474.57	941.22	449.75	0	1	1	2	-1	-1	-14.35	-26.46	844.51	37.63	-25.91	850.52	-0.03	0.36	-0.93	0.02	0.36	-0.93	0	 -1	
3318662617	SMP	1	1399.84	851.59	1204.70	848.77	11.50	11.50	2.92	11.46	11.46	2.96	1396.68	858.10	1401.33	858.08	1203.54	855.19	1208.17	855.08	939.92	473.86	943.88	449.96	0	1	1	2	-1	-1	-14.90	-26.46	846.34	37.15	-25.81	851.07	-0.03	0.38	-0.92	0.02	0.38	-0.93	0	 -1	
3318695936	SMP	1	1401.72	851.34	1206.66	848.40	11.33	11.33	2.92	11.33	11.33	2.95	1398.57	857.61	1403.25	857.48	1205.42	854.61	1210.12	854.59	941.05	476.38	944.43	451.98	0	1	1	2	-1	-1	-15.41	-26.32	846.57	36.59	-25.64	850.24	-0.03	0.37	-0.93	0.02	0.37	-0.93	0	 -1	
3318729257	SMP	1	1403.80	850.98	1208.94	847.97	11.33	11.33	2.91	11.42	11.42	2.94	1400.68	857.21	1405.40	857.26	1207.55	854.26	1212.29	854.19	942.12	477.29	943.89	453.16	0	1	1	2	-1	-1	-15.98	-26.23	846.27	35.96	-25.50	848.94	-0.02	0.37	-0.93	0.02	0.37	-0.93	0	 -1	
3318762615	SMP	1	1406.55	851.25	1211.62	847.64	11.45	11.45	2.91	11.39	11.39	2.93	1403.48	857.37	1407.98	857.42	1210.29	853.93	1214.96	853.98	942.41	479.69	943.64	453.35	0	1	1	2	-1	-1	-16.77	-26.38	849.77	35.26	-25.45	849.62	-0.03	0.37	-0.93	0.02	0.37	-0.93	0	 -1	
3318795923	SMP	1	1410.33	851.38	1215.40	846.88	11.33	11.33	2.91	11.30	11.30	2.93	1406.96	857.57	1411.57	857.44	1214.07	853.10	1218.52	853.12	940.47	482.49	942.53	453.25	0	1	1	2	-1	-1	-17.72	-26.40	849.47	34.43	-25.34	853.60	-0.04	0.36	-0.93	0.01	0.37	-0.93	0	 -1	
3318829234	SMP	1	1416.02	852.29	1221.43	846.04	11.35	11.35	2.90	11.43	11.43	2.93	1412.74	858.35	1417.43	858.34	1220.09	852.24	1224.59	852.22	939.16	485.83	942.91	453.69	0	1	1	2	-1	-1	-19.28	-26.62	849.13	32.80	-25.11	853.75	-0.03	0.36	-0.93	0.02	0.37	-0.93	0	 -1	
3318862584	SMP	1	1424.03	854.26	1230.00	845.36	11.17	11.17	2.89	11.49	11.49	2.93	1420.73	860.28	1425.40	860.33	1228.61	851.37	1233.28	851.39	937.66	489.55	943.54	455.84	0	1	1	2	-1	-1	-21.43	-27.15	849.33	30.39	-24.81	851.61	-0.03	0.36	-0.93	0.02	0.36	-0.93	0	 -1	
3318895901	SMP	1	1433.15	856.73	1240.28	844.48	11.39	11.39	2.90	11.42	11.42	2.93	1429.91	863.07	1434.48	863.15	1238.95	850.88	1243.35	850.92	936.34	489.41	941.28	455.02	0	1	1	2	-1	-1	-23.94	-27.97	851.10	27.84	-24.86	857.80	-0.03	0.38	-0.92	0.02	0.38	-0.92	0	 -1	
3318929232	SMP	1	1442.62	860.12	1250.99	844.51	11.23	11.23	2.89	11.42	11.42	2.93	1439.49	866.24	1443.88	866.26	1249.65	850.73	1254.23	850.81	935.59	490.88	939.66	454.35	0	1	1	2	-1	-1	-26.66	-28.98	856.13	24.82	-24.74	854.81	-0.02	0.37	-0.93	0.03	0.37	-0.93	0	 -1	
3318962567	SMP	1	1451.03	863.28	1261.12	844.73	11.28	11.28	2.89	11.34	11.34	2.93	1447.72	869.25	1452.39	869.30	1259.68	851.16	1264.32	851.11	936.28	493.00	939.10	452.76	0	1	1	2	-1	-1	-28.78	-29.65	851.66	22.08	-24.83	854.28	-0.02	0.36	-0.93	0.03	0.38	-0.92	0	 -1	
3318995899	SMP	1	1457.34	865.18	1269.17	845.12	11.11	11.11	2.89	11.45	11.45	2.93	1454.24	871.26	1458.52	871.25	1267.62	851.27	1272.33	851.24	934.81	490.99	936.45	453.51	0	1	1	2	-1	-1	-30.94	-30.63	864.35	19.89	-24.82	853.09	-0.02	0.37	-0.93	0.02	0.36	-0.93	0	 -1	
3319029241	SMP	1	1461.19	865.42	1273.72	844.82	11.08	11.08	2.88	11.25	11.25	2.92	1457.80	871.42	1462.45	871.35	1272.55	851.20	1277.19	851.14	932.21	494.37	937.53	452.61	0	1	1	2	-1	-1	-31.56	-30.28	853.51	18.57	-24.81	853.43	-0.02	0.36	-0.93	0.04	0.38	-0.93	0	 -1	
3319062564	SMP	1	1462.00	864.15	1274.86	844.20	10.93	10.93	2.87	11.10	11.10	2.90	1458.69	870.23	1463.40	870.28	1273.56	850.30	1278.25	850.29	931.02	494.46	936.77	453.72	0	1	1	2	-1	-1	-31.76	-29.93	852.07	18.27	-24.55	852.57	-0.02	0.37	-0.93	0.04	0.36	-0.93	0	 -1	
3319095899	SMP	1	1460.61	862.32	1273.44	843.44	10.92	10.92	2.86	11.16	11.16	2.90	1457.58	868.31	1461.81	868.34	1271.91	849.63	1276.57	849.75	929.38	492.84	934.13	453.71	0	1	1	2	-1	-1	-32.14	-30.11	872.34	18.73	-24.39	852.81	-0.02	0.37	-0.93	0.02	0.37	-0.93	0	 -1	
3319129267	SMP	1	1458.23	860.04	1270.34	842.45	10.89	10.89	2.85	11.03	11.03	2.88	1454.77	866.15	1459.44	866.25	1268.88	848.85	1273.44	848.90	926.19	493.57	932.37	452.50	0	1	1	2	-1	-1	-30.74	-28.87	853.23	19.59	-24.21	854.19	-0.03	0.37	-0.93	0.02	0.38	-0.92	0	 -1	
3319162560	SMP	1	1455.34	858.08	1266.89	841.57	11.00	11.00	2.85	11.12	11.12	2.88	1452.08	864.19	1456.49	864.23	1265.50	847.85	1270.00	847.86	925.65	491.71	931.87	452.24	0	1	1	2	-1	-1	-30.32	-28.66	863.15	20.56	-23.98	855.84	-0.03	0.37	-0.93	0.03	0.37	-0.93	0	 -1	
3319195876	SMP	1	1452.56	856.26	1263.57	840.35	10.81	10.81	2.86	11.00	11.00	2.87	1449.54	862.30	1453.63	862.28	1262.17	846.50	1266.66	846.58	924.49	486.85	931.02	452.30	0	1	1	2	-1	-1	-30.40	-28.91	886.96	21.49	-23.66	857.00	-0.02	0.38	-0.93	0.02	0.37	-0.93	0	 -1	
